playlist_id,playlist,playlist_owner,track_id,track_name_x,track_duration,explicit_x,artist,album,added_at,artists,album_name,track_name_y,popularity,duration_ms,explicit_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,1rN9QoVxw5U7TJkyaUR8C1,unravel,238360,False,['TK from Ling tosite sigure'],Fantastic Magic,2025-01-01T18:09:43Z,TK from Ling tosite sigure,Fantastic Magic,unravel,73,238360,False,0.508,0.889,7,-2.755,0,0.0862,0.0495,0.0,0.0984,0.332,135.014,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,1rN9QoVxw5U7TJkyaUR8C1,unravel,238360,False,['TK from Ling tosite sigure'],Fantastic Magic,2025-01-01T18:09:43Z,TK from Ling tosite sigure,Fantastic Magic,unravel,73,238360,False,0.508,0.889,7,-2.755,0,0.0862,0.0495,0.0,0.0984,0.332,135.014,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,1rN9QoVxw5U7TJkyaUR8C1,unravel,238360,False,['TK from Ling tosite sigure'],Fantastic Magic,2025-01-01T18:09:43Z,TK from Ling tosite sigure,Fantastic Magic,unravel,73,238360,False,0.508,0.889,7,-2.755,0,0.0862,0.0495,0.0,0.0984,0.332,135.014,4,rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,2HovXsvcdJur52BOcYGydz,カタオモイ,207360,False,['Aimer'],daydream,2025-01-01T18:12:29Z,Aimer,daydream,カタオモイ,67,207360,False,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,2HovXsvcdJur52BOcYGydz,カタオモイ,207360,False,['Aimer'],daydream,2025-01-01T18:12:29Z,Aimer,daydream,カタオモイ,67,207360,False,0.621,0.533,1,-5.974,1,0.0342,0.78,0.0,0.333,0.791,96.981,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,08YwAPnX8sygJUXG9rvhDv,ハルジオン,198600,False,['YOASOBI'],THE BOOK,2025-01-04T22:28:31Z,YOASOBI,THE BOOK,ハルジオン,62,198600,False,0.687,0.873,8,-3.852,1,0.0335,0.0545,0.0,0.318,0.884,130.024,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6NAtVhZ5LrvoKy2Gijr5gj,スターマーカー (Album Mix),213640,False,['KANA-BOON'],Honey & Darling,2025-01-04T22:28:40Z,KANA-BOON,Honey & Darling,スターマーカー (Album Mix),57,213640,False,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6NAtVhZ5LrvoKy2Gijr5gj,スターマーカー (Album Mix),213640,False,['KANA-BOON'],Honey & Darling,2025-01-04T22:28:40Z,KANA-BOON,Honey & Darling,スターマーカー (Album Mix),57,213640,False,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6NAtVhZ5LrvoKy2Gijr5gj,スターマーカー (Album Mix),213640,False,['KANA-BOON'],Honey & Darling,2025-01-04T22:28:40Z,KANA-BOON,Honey & Darling,スターマーカー (Album Mix),57,213640,False,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,364JzOajs76bJymjHm3sVY,ピースサイン - Peace Sign,238533,False,['Kenshi Yonezu'],BOOTLEG,2025-01-04T22:28:46Z,Kenshi Yonezu,BOOTLEG,ピースサイン,71,238533,False,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,364JzOajs76bJymjHm3sVY,ピースサイン - Peace Sign,238533,False,['Kenshi Yonezu'],BOOTLEG,2025-01-04T22:28:46Z,Kenshi Yonezu,BOOTLEG,ピースサイン,71,238533,False,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5ptl2PXkiSth54HCuGO7vN,あの夢をなぞって,240746,False,['YOASOBI'],THE BOOK,2025-01-04T22:28:51Z,YOASOBI,THE BOOK,あの夢をなぞって,65,240746,False,0.534,0.794,8,-3.738,1,0.0402,0.334,0.00093,0.159,0.711,179.976,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,28DlaPydCnrs8NxYOnUPZ8,ポラリス,224213,False,['BLUE ENCOUNT'],Q.E.D,2025-01-04T22:29:12Z,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,alt-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,28DlaPydCnrs8NxYOnUPZ8,ポラリス,224213,False,['BLUE ENCOUNT'],Q.E.D,2025-01-04T22:29:12Z,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,alternative
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,28DlaPydCnrs8NxYOnUPZ8,ポラリス,224213,False,['BLUE ENCOUNT'],Q.E.D,2025-01-04T22:29:12Z,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,28DlaPydCnrs8NxYOnUPZ8,ポラリス,224213,False,['BLUE ENCOUNT'],Q.E.D,2025-01-04T22:29:12Z,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,28DlaPydCnrs8NxYOnUPZ8,ポラリス,224213,False,['BLUE ENCOUNT'],Q.E.D,2025-01-04T22:29:12Z,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,2zwZPlMKb1vaFcQK6PpMtP,センチメートル,227013,False,['the peggies'],The GARDEN,2025-01-04T22:29:28Z,the peggies,The GARDEN,センチメートル,62,227013,False,0.564,0.922,2,-2.303,1,0.0368,0.00198,5.03e-06,0.231,0.828,139.962,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5HhYHpxwdGTCO5YK7dycoT,My Dearest,338520,False,['supercell'],My Dearest,2025-01-17T02:39:17Z,supercell,My Dearest,My Dearest,57,338520,False,0.394,0.918,0,-2.133,1,0.0628,0.0286,0.00117,0.17,0.324,168.166,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5HhYHpxwdGTCO5YK7dycoT,My Dearest,338520,False,['supercell'],My Dearest,2025-01-17T02:39:17Z,supercell,My Dearest,My Dearest,57,338520,False,0.394,0.918,0,-2.133,1,0.0628,0.0286,0.00117,0.17,0.324,168.166,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,2F9iSs6DypVQu26t5uaeFM,三原色,220253,False,['YOASOBI'],THE BOOK 2,2025-01-26T11:25:18Z,YOASOBI,THE BOOK 2,三原色,57,220253,False,0.666,0.923,5,-2.362,0,0.0712,0.0836,0.0,0.315,0.861,128.014,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,2vjY3jGKElvqXoaGNEuYef,怪物,205480,False,['YOASOBI'],THE BOOK 2,2025-01-26T11:26:22Z,YOASOBI,THE BOOK 2,怪物,65,205480,False,0.598,0.847,1,-2.54,1,0.205,0.0655,9.92e-05,0.307,0.728,169.959,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,465JzFiajJO59sUrDFsxdC,アンコール,271440,False,['YOASOBI'],THE BOOK,2025-01-26T11:26:39Z,YOASOBI,THE BOOK,アンコール,66,271440,False,0.682,0.669,2,-4.741,1,0.0275,0.283,1e-06,0.145,0.831,81.999,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6VcB4JudF8TFcbobm9TDCR,courage,253160,False,['Haruka Tomatsu'],戸松遥 BEST SELECTION -sunshine-,2025-01-26T11:26:43Z,Haruka Tomatsu,戸松遥 BEST SELECTION -sunshine-,courage,56,253160,False,0.572,0.939,4,-1.577,0,0.0471,0.0657,0.0,0.368,0.671,97.928,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5D9MPWdY2hjSeTIGE5n5kv,ハルカ,243613,False,['YOASOBI'],THE BOOK,2025-01-26T11:27:26Z,YOASOBI,THE BOOK,ハルカ,62,243613,False,0.712,0.817,1,-5.123,1,0.0279,0.0717,7.21e-06,0.146,0.679,100.016,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6MCjmGYlw6mQVWRFVgBRvB,夜に駆ける,258838,False,['YOASOBI'],THE BOOK,2025-01-26T11:29:19Z,YOASOBI,THE BOOK,夜に駆ける,75,258838,False,0.663,0.871,8,-5.287,1,0.03,0.00299,1.8e-06,0.337,0.826,130.025,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4WRoLfCYJ4sLMhXgQJnI2N,oath sign,250800,False,['LiSA'],"LOVER""S""MiLE",2025-01-26T11:29:46Z,LiSA,"LOVER""S""MiLE",oath sign,55,250800,False,0.528,0.935,6,-1.114,0,0.0678,0.0705,0.0,0.326,0.55,152.06,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4WRoLfCYJ4sLMhXgQJnI2N,oath sign,250800,False,['LiSA'],"LOVER""S""MiLE",2025-01-26T11:29:46Z,LiSA,"LOVER""S""MiLE",oath sign,55,250800,False,0.528,0.935,6,-1.114,0,0.0678,0.0705,0.0,0.326,0.55,152.06,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6z1TvLTR0oOsWSJfDrERmj,言って。,242182,False,['ヨルシカ'],夏草が邪魔をする,2025-01-27T19:45:09Z,ヨルシカ,夏草が邪魔をする,言って。,62,242182,False,0.608,0.749,0,-4.605,1,0.0536,0.00745,0.000297,0.0366,0.821,180.014,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,1zjqwj6d2sZTsw0ogGTSUe,足跡,227640,False,['the peggies'],The GARDEN,2025-01-27T19:49:12Z,the peggies,The GARDEN,足跡,50,227640,False,0.387,0.799,9,-2.189,1,0.0369,0.000923,1.07e-05,0.0891,0.784,163.936,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7FOeR1X65DEG4KjpVhNC4Z,それは小さな光のような,272906,False,['Sayuri'],それは小さな光のような-special edition,2025-01-27T19:49:27Z,Sayuri,それは小さな光のような-special edition,それは小さな光のような,52,272906,False,0.492,0.959,7,0.698,0,0.0535,0.109,0.0,0.0796,0.349,143.966,3,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7FOeR1X65DEG4KjpVhNC4Z,それは小さな光のような,272906,False,['Sayuri'],それは小さな光のような-special edition,2025-01-27T19:49:27Z,Sayuri,それは小さな光のような-special edition,それは小さな光のような,52,272906,False,0.492,0.959,7,0.698,0,0.0535,0.109,0.0,0.0796,0.349,143.966,3,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,52IsIvHidofM9JMjw78Jyz,再会 (produced by Ayase),242166,False,"['LiSA', 'Uru']",再会 (produced by Ayase),2025-01-27T23:04:57Z,LiSA;Uru,再会 (produced by Ayase),再会 (produced by Ayase),61,242166,False,0.713,0.606,7,-5.718,0,0.0328,0.315,0.0,0.262,0.492,90.005,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,0dSPApaBoWn6SA4GKWq9QK,Romance,166426,False,['YOASOBI'],THE BOOK 2,2025-01-27T23:05:27Z,YOASOBI,THE BOOK 2,Romance,58,166426,False,0.643,0.945,1,-2.095,0,0.0445,0.0889,0.0,0.271,0.853,130.001,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5bsGv6kAydbH8VTW0xup9D,RESISTER,227080,False,['ASCA'],百歌繚乱,2025-01-27T23:05:44Z,ASCA,百歌繚乱,RESISTER,58,227080,False,0.483,0.946,8,-3.059,1,0.0906,0.00997,0.0,0.141,0.4,91.497,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5bsGv6kAydbH8VTW0xup9D,RESISTER,227080,False,['ASCA'],百歌繚乱,2025-01-27T23:05:44Z,ASCA,百歌繚乱,RESISTER,58,227080,False,0.483,0.946,8,-3.059,1,0.0906,0.00997,0.0,0.141,0.4,91.497,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7LqQO6uWQHDEue1ejeUVhF,Rising Hope,251213,False,['LiSA'],Launcher,2025-01-28T00:26:50Z,LiSA,Launcher,Rising Hope,57,251213,False,0.547,0.978,8,-2.732,1,0.254,0.0626,0.0,0.0735,0.647,94.703,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7LqQO6uWQHDEue1ejeUVhF,Rising Hope,251213,False,['LiSA'],Launcher,2025-01-28T00:26:50Z,LiSA,Launcher,Rising Hope,57,251213,False,0.547,0.978,8,-2.732,1,0.254,0.0626,0.0,0.0735,0.647,94.703,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,45UI1yzA7vjkWHoAUZ8nGp,だってアタシのヒーロー。,234093,False,['LiSA'],だってアタシのヒーロー。,2025-01-30T00:28:05Z,LiSA,だってアタシのヒーロー。,だってアタシのヒーロー。,55,234093,False,0.394,0.99,10,-0.589,0,0.188,0.0365,0.0,0.174,0.269,188.954,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,45UI1yzA7vjkWHoAUZ8nGp,だってアタシのヒーロー。,234093,False,['LiSA'],だってアタシのヒーロー。,2025-01-30T00:28:05Z,LiSA,だってアタシのヒーロー。,だってアタシのヒーロー。,55,234093,False,0.394,0.99,10,-0.589,0,0.188,0.0365,0.0,0.174,0.269,188.954,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,45YBVp6zMwQZRbUDcPzmMB,アイネクライネ,288013,False,['Kenshi Yonezu'],YANKEE,2025-02-18T17:49:46Z,Kenshi Yonezu,YANKEE,アイネクライネ,64,288013,False,0.471,0.868,1,-2.291,1,0.0295,0.0384,0.0,0.297,0.811,173.969,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4Q8Xekfd9ihkVPCBxGK0ec,サクラミツツキ,217226,False,['SPYAIR'],MILLION,2025-02-27T20:27:34Z,SPYAIR,MILLION,サクラミツツキ,56,217226,False,0.292,0.906,8,-4.073,1,0.0605,0.000256,0.000743,0.231,0.348,179.004,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4Q8Xekfd9ihkVPCBxGK0ec,サクラミツツキ,217226,False,['SPYAIR'],MILLION,2025-02-27T20:27:34Z,SPYAIR,MILLION,サクラミツツキ,56,217226,False,0.292,0.906,8,-4.073,1,0.0605,0.000256,0.000743,0.231,0.348,179.004,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4Q8Xekfd9ihkVPCBxGK0ec,サクラミツツキ,217226,False,['SPYAIR'],MILLION,2025-02-27T20:27:34Z,SPYAIR,MILLION,サクラミツツキ,56,217226,False,0.292,0.906,8,-4.073,1,0.0605,0.000256,0.000743,0.231,0.348,179.004,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3SlQVRQAgsc6ac6UBM9dIk,unlasting,296813,False,['LiSA'],LEO-NiNE,2025-02-28T03:25:31Z,LiSA,LEO-NiNE,unlasting,59,296813,False,0.637,0.447,7,-5.893,0,0.0302,0.53,0.0,0.0977,0.343,113.256,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3SlQVRQAgsc6ac6UBM9dIk,unlasting,296813,False,['LiSA'],LEO-NiNE,2025-02-28T03:25:31Z,LiSA,LEO-NiNE,unlasting,59,296813,False,0.637,0.447,7,-5.893,0,0.0302,0.53,0.0,0.0977,0.343,113.256,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6vRkYTrWDzzVrZTqBJFR0u,Catch the Moment,282626,False,['LiSA'],LiTTLE DEViL PARADE,2025-02-28T03:56:40Z,LiSA,LiTTLE DEViL PARADE,Catch the Moment,58,282626,False,0.401,0.978,7,-1.875,1,0.147,0.0578,1.87e-06,0.331,0.446,190.083,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6vRkYTrWDzzVrZTqBJFR0u,Catch the Moment,282626,False,['LiSA'],LiTTLE DEViL PARADE,2025-02-28T03:56:40Z,LiSA,LiTTLE DEViL PARADE,Catch the Moment,58,282626,False,0.401,0.978,7,-1.875,1,0.147,0.0578,1.87e-06,0.331,0.446,190.083,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7ebceNRVeFRFpd4qLENYpO,名前のない怪物,317266,False,['EGOIST'],名前のない怪物,2025-02-28T03:56:54Z,EGOIST,名前のない怪物,名前のない怪物,56,317266,False,0.344,0.9,10,-5.997,1,0.158,0.000229,0.000965,0.316,0.251,180.059,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7ebceNRVeFRFpd4qLENYpO,名前のない怪物,317266,False,['EGOIST'],名前のない怪物,2025-02-28T03:56:54Z,EGOIST,名前のない怪物,名前のない怪物,56,317266,False,0.344,0.9,10,-5.997,1,0.158,0.000229,0.000965,0.316,0.251,180.059,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,206gqT4spFnIoGwuCpwR79,平行線,298760,False,['Sayuri'],ミカヅキの航海,2025-02-28T03:57:42Z,Sayuri,ミカヅキの航海,平行線,51,298760,False,0.387,0.879,8,-0.684,1,0.0706,0.102,0.0139,0.0338,0.604,191.027,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,206gqT4spFnIoGwuCpwR79,平行線,298760,False,['Sayuri'],ミカヅキの航海,2025-02-28T03:57:42Z,Sayuri,ミカヅキの航海,平行線,51,298760,False,0.387,0.879,8,-0.684,1,0.0706,0.102,0.0139,0.0338,0.604,191.027,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6bPPyigCphBBQ9781j6eKM,COLORS,218493,False,['FLOW'],FLOW THE BEST 〜Single Collection〜,2025-02-28T18:34:10Z,FLOW,FLOW THE BEST 〜Single Collection〜,COLORS,62,218493,False,0.457,0.877,1,-4.229,1,0.0504,0.0353,0.0,0.106,0.387,136.03,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,6bPPyigCphBBQ9781j6eKM,COLORS,218493,False,['FLOW'],FLOW THE BEST 〜Single Collection〜,2025-02-28T18:34:10Z,FLOW,FLOW THE BEST 〜Single Collection〜,COLORS,62,218493,False,0.457,0.877,1,-4.229,1,0.0504,0.0353,0.0,0.106,0.387,136.03,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3ILWwi1JNj3NGuuf6DzYxN,Flamingo,196386,False,['Kenshi Yonezu'],STRAY SHEEP,2025-02-28T18:34:56Z,Kenshi Yonezu,STRAY SHEEP,Flamingo,60,196386,False,0.76,0.668,7,-6.0,1,0.0546,0.165,0.0,0.0917,0.913,114.075,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3ILWwi1JNj3NGuuf6DzYxN,Flamingo,196386,False,['Kenshi Yonezu'],STRAY SHEEP,2025-02-28T18:34:56Z,Kenshi Yonezu,STRAY SHEEP,Flamingo,60,196386,False,0.76,0.668,7,-6.0,1,0.0546,0.165,0.0,0.0917,0.913,114.075,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,4rPmTBTX1wobDkGYXKvcGR,secret base ～君がくれたもの～ (10 years after Ver.),352493,False,"['本間芽衣子（CV.茅野愛衣）', '安城鳴子（CV.戸松 遥）', '鶴見知利子（CV.早見沙織）']",secret base ～君がくれたもの～,2025-02-28T18:34:59Z,本間芽衣子（CV.茅野愛衣）;安城鳴子（CV.戸松 遥）;鶴見知利子（CV.早見沙織）,secret base ~君がくれたもの~,secret base ~君がくれたもの~ (10 years after Ver.),56,352493,False,0.606,0.605,6,-4.615,1,0.0271,0.118,0.0,0.194,0.447,133.883,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,0UtSPZyW63m5ZHODCwhakB,アメヲマツ、,294161,False,['美波'],アメヲマツ、,2025-02-28T18:35:49Z,美波,アメヲマツ、,アメヲマツ、,57,294161,False,0.561,0.872,10,-5.811,1,0.0418,0.214,0.0,0.151,0.26,149.936,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5kKSQULHCPFE7CKMPrkAtP,I beg you,267213,False,['Aimer'],Penny Rain,2025-02-28T18:54:05Z,Aimer,Penny Rain,I beg you,53,267213,False,0.456,0.893,5,-2.825,0,0.0813,0.00321,0.0,0.121,0.478,127.884,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5kKSQULHCPFE7CKMPrkAtP,I beg you,267213,False,['Aimer'],Penny Rain,2025-02-28T18:54:05Z,Aimer,Penny Rain,I beg you,53,267213,False,0.456,0.893,5,-2.825,0,0.0813,0.00321,0.0,0.121,0.478,127.884,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,1dsh4buvcBs2u7YtHy29c7,ないものねだり,262693,False,['KANA-BOON'],僕がCDを出したら,2025-02-28T18:54:07Z,KANA-BOON,僕がCDを出したら,ないものねだり,55,262693,False,0.471,0.77,6,-3.783,0,0.102,0.0002,0.00308,0.0974,0.529,174.85,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5WLaJoYalaASb9JB7Yk5U6,ヒカリアレ,244786,False,['BURNOUT SYNDROMES'],檸檬,2025-02-28T18:54:17Z,BURNOUT SYNDROMES,檸檬,ヒカリアレ,60,244786,False,0.313,0.941,7,-1.741,1,0.133,0.0112,0.0,0.363,0.35,178.061,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5WLaJoYalaASb9JB7Yk5U6,ヒカリアレ,244786,False,['BURNOUT SYNDROMES'],檸檬,2025-02-28T18:54:17Z,BURNOUT SYNDROMES,檸檬,ヒカリアレ,60,244786,False,0.313,0.941,7,-1.741,1,0.133,0.0112,0.0,0.363,0.35,178.061,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5WLaJoYalaASb9JB7Yk5U6,ヒカリアレ,244786,False,['BURNOUT SYNDROMES'],檸檬,2025-02-28T18:54:17Z,BURNOUT SYNDROMES,檸檬,ヒカリアレ,60,244786,False,0.313,0.941,7,-1.741,1,0.133,0.0112,0.0,0.363,0.35,178.061,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5fqtDZNe7luPDPYZvfcKWW,Kuchizuke Diamond,236720,False,['WEAVER'],Night Rainbow,2025-02-28T18:54:23Z,WEAVER,Night Rainbow,Kuchizuke Diamond,52,236720,False,0.557,0.717,7,-5.493,1,0.0397,0.0765,0.0,0.329,0.795,164.029,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5fqtDZNe7luPDPYZvfcKWW,Kuchizuke Diamond,236720,False,['WEAVER'],Night Rainbow,2025-02-28T18:54:23Z,WEAVER,Night Rainbow,Kuchizuke Diamond,52,236720,False,0.557,0.717,7,-5.493,1,0.0397,0.0765,0.0,0.329,0.795,164.029,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,7jEwBMtA7gM43NxiuvfF3h,君のせい,263066,False,['the peggies'],Hell like Heaven,2025-02-28T18:54:40Z,the peggies,Hell like Heaven,君のせい,59,263066,False,0.39,0.986,4,-1.51,1,0.0812,0.00079,0.00704,0.304,0.557,173.998,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,2IlivxoEfhgiVyuzNmEjfP,REALIZE,243233,False,['Konomi Suzuki'],ULTRA FLASH,2025-02-28T18:55:20Z,Konomi Suzuki,ULTRA FLASH,REALIZE,50,243233,False,0.596,0.916,11,-3.378,0,0.105,0.0242,0.0,0.0786,0.407,103.047,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,2IlivxoEfhgiVyuzNmEjfP,REALIZE,243233,False,['Konomi Suzuki'],ULTRA FLASH,2025-02-28T18:55:20Z,Konomi Suzuki,ULTRA FLASH,REALIZE,50,243233,False,0.596,0.916,11,-3.378,0,0.105,0.0242,0.0,0.0786,0.407,103.047,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5pZVsZ8TOGly1KnYFmZ61B,No title,243903,False,['Reol'],No title-,2025-02-28T18:55:35Z,Reol,No title-,No title,57,243903,False,0.502,0.874,1,-5.981,0,0.0677,0.0933,0.000173,0.0638,0.884,199.751,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5pZVsZ8TOGly1KnYFmZ61B,No title,243903,False,['Reol'],No title-,2025-02-28T18:55:35Z,Reol,No title-,No title,57,243903,False,0.502,0.874,1,-5.981,0,0.0677,0.0933,0.000173,0.0638,0.884,199.751,4,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5SIvk89WNJKsl02ojARSYh,LAST STARDUST,318666,False,['Aimer'],DAWN,2025-02-28T18:56:01Z,Aimer,DAWN,LAST STARDUST,56,318666,False,0.473,0.845,2,-5.13,0,0.0455,0.0105,2.87e-05,0.13,0.223,121.963,3,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5SIvk89WNJKsl02ojARSYh,LAST STARDUST,318666,False,['Aimer'],DAWN,2025-02-28T18:56:01Z,Aimer,DAWN,LAST STARDUST,56,318666,False,0.473,0.845,2,-5.13,0,0.0455,0.0105,2.87e-05,0.13,0.223,121.963,3,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,5SIvk89WNJKsl02ojARSYh,LAST STARDUST,318666,False,['Aimer'],DAWN,2025-02-28T18:56:01Z,Aimer,DAWN,LAST STARDUST,56,318666,False,0.473,0.845,2,-5.13,0,0.0455,0.0105,2.87e-05,0.13,0.223,121.963,3,j-rock
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3XKMO7tvyyUmxRvlJGhYQm,空に歌えば,217626,False,['amazarashi'],地方都市のメメント・モリ,2025-02-28T18:56:15Z,amazarashi,地方都市のメメント・モリ,空に歌えば,61,217626,False,0.593,0.951,6,-1.335,0,0.0697,0.0142,1.13e-06,0.0961,0.64,102.04,4,anime
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3XKMO7tvyyUmxRvlJGhYQm,空に歌えば,217626,False,['amazarashi'],地方都市のメメント・モリ,2025-02-28T18:56:15Z,amazarashi,地方都市のメメント・モリ,空に歌えば,61,217626,False,0.593,0.951,6,-1.335,0,0.0697,0.0142,1.13e-06,0.0961,0.64,102.04,4,j-pop
699ZVOFCtrroaE09Fh0orf,Jpop,chrishui,3XKMO7tvyyUmxRvlJGhYQm,空に歌えば,217626,False,['amazarashi'],地方都市のメメント・モリ,2025-02-28T18:56:15Z,amazarashi,地方都市のメメント・モリ,空に歌えば,61,217626,False,0.593,0.951,6,-1.335,0,0.0697,0.0142,1.13e-06,0.0961,0.64,102.04,4,j-rock
